id,character,name,gender,order
1384585,old lady 1 at the motel,Lillian Kiesler,0,15
1384587,,Maryette Charlton,0,16
1384587,old lady 2 at the motel,Maryette Charlton,0,17
17735,Buck O'Brien,Mike White,2,0
3288,Charlie 'Chuck' Sitter,Chris Weitz,0,1
28779,Beverly Franco,Lupe Ontiveros,1,2
52792,Jamilla,Maya Rudolph,1,3
3289,Sam,Paul Weitz,2,4
588421,Carlyn,Beth Colt,0,5
980684,Diane,Mary Wigmore,1,6
78416,Barry,Paul Sand,0,7
154582,Mrs. O'Brien,Pamela Gordon,1,8
53493,Ajay Pandya,Kal Penn,2,0
109024,Nina Shah,Purva Bedi,1,1
109025,"Krishnagopal ""Kris"" Reddy",Deep Katdare,0,2
1217619,Jagjit Singh,Ronobir Lahiri,0,3
1223718,Salim Ali Khan,Rizwan Manji,0,4
1187706,Rakesh Patel,Anil Kumar,0,5
1229059,Farah Saeed,Sunita Param,0,6
1285403,Gautam Rao,Aladdin Ullah,0,7
1069803,Eric Berger,Eric Axen,0,8
74960,Chandu,Sanjit De Silva,0,9
109014,Hemant,Sunil Malhotra,2,10
1171640,Priya,Ami Shukla,0,11
1693024,Mr. Reddy,Krishen Mehta,0,12
1693025,Mrs. Reddy,Smita Patel,0,13
1693026,Mrs. Saeed,Bina Sharif,0,14
106462,Mr. Saeed,Tirlok Malik,2,15
1046528,Mr. Singh,Ravi Khanna,0,16
5888,Leaven,Nicole de Boer,1,0
5889,Holloway,Nicky Guadagni,1,1
5892,Worth,David Hewlett,2,2
5894,Kazan,Andrew Miller,2,3
2320,Alderson,Julian Richings,2,4
5897,Rennes,Wayne Robson,2,5
5900,Quentin,Maurice Dean Wint,2,6
3068,,Matt Day,2,0
79105,,Matthew Dyktynski,2,1
38784,,Alice Garner,1,2
1518,,Frances O'Connor,1,3
8329,,Radha Mitchell,1,4
186977,,Suzi Dougherty,1,5
75193,,Kym Gyngell,0,6
44905,Keri Boyer,Charis Michelsen,0,0
1277319,Grant Boyer,Tom Larson,0,1
171396,Larson P. Giles,Richard Spore,0,2
14405,Sophie Jacobs,Courteney Cox,1,0
6474,Hugh,James Le Gros,2,1
8177,Jesse,Michael Ealy,2,2
4496,Dr. Fayn,Nora Dunn,1,3
17039,Officer Roberts,Nick Offerman,2,4
10427,Carol Jacobs,Anne Archer,1,5
17040,The Shooter,Matthew Carey,2,6
17041,Juhn,Robert Wu,2,7
21028,Jacob Helm,Anton Yelchin,2,0
72855,Anna Gardner,Felicity Jones,1,1
72129,Sam,Jennifer Lawrence,1,2
84221,Simon,Charlie Bewley,0,3
83701,Jackie Gardner,Alex Kingston,1,4
93035,Bernard Gardner,Oliver Muirhead,2,5
66881,Liz,Finola Hughes,1,6
61659,Mike Appletree,Chris Messina,2,7
132963,Ross,Ben York Jones,0,8
1293753,Isabelle,Edy Ganem,0,9
2683,Vincent Augustine,Glenn Plummer,2,1
83733,Det. Sasha Colfax,Michelle Van Der Water,1,2
1262789,Lori Franklin,Danielle Vega,0,4
154106,Vampire Priest,Greg Eagles,0,5
599196,Clive,John Taylor,0,0
65334,Nick,Michael Des Barres,2,1
47652,Jonesy,Martin Kemp,2,2
180730,Gwen,Jade Gordon,1,3
1116373,Burt,Larry Klein,0,4
42746,Carl,John Doe,2,5
5148,Kate,Lucinda Jenney,1,6
1116374,In Utero Baby,Marion Moseley,0,7
1116375,Violet,Veronica Nommenson,0,8
1116377,Rose,Elena Nommenson,0,9
2165,Eva,Rosanna Arquette,1,10
86264,Ernest,Jeffrey Chyau,0,0
61697,Sam,Sung Kang,2,1
86265,Ahma Chin,Jade Wu,0,2
19859,Christine,Samantha Futerman,0,3
163911,Katie (as Alexis Kapp Chang),Alexis Chang,0,4
1014030,Gung Gung,Stephen Chen,0,5
1083493,Roy,Conor J. White,0,6
1083494,Jess,Jackson Budinger,0,7
52481,Walter,Clint Jordan,0,8
53065,Gina,Eleanor Hutchins,1,9
164111,Hank,Ron Domingo,0,10
1083495,Shakira,Jackie Nova,0,11
1083496,Toby,Jake Holbrook,0,12
1024505,Jimmy,Ian Boyd,2,13
1083497,Cheap Ass Naked Man,Glen Brackenridge,0,14
49265,Tara,Lindsay Lohan,1,0
124097,Christian,James Deen,2,1
5216,Dr. Campbell,Gus Van Sant,2,2
82819,Ryan,Nolan Gerard Funk,2,3
64341,Gina,Amanda Brooks,1,4
984613,Cynthia,Tenille Houston,1,5
993756,Hoodie Guy,Jarod Einsohn,2,6
1522850,Reed,Chris Zeischegg,0,7
1271090,Randall,Victor of Aquitaine,0,8
52397,Jon,Jim Boeven,2,9
20754,Erik,Philip Pavel,2,10
236028,Young Hot Girl,Lily LaBeau,1,11
1522851,Young Hot Guy,Thomas Trussell,0,12
1389848,David,Alex Ashbaugh,0,13
1444195,Jaden,Chris Schellenger,0,14
1522852,Caitlin,Lauren Schacher,0,15
208054,Receptionist,Diana Gitelman,0,16
1522853,Photographer,Andres De La Fuente,0,17
93821,Oz,Judy Marte,1,0
563413,Marisol Pagan,Paola Mendoza,0,1
79993,Jimmy Ortiz,Flaco Navaja,2,2
72988,Chewey,Dominic Colón,2,3
1397904,Dr. Kendall,Edward O'Blenis,0,4
467633,Adepero,Adepero Oduye,1,5
335,Son Hayes,Michael Shannon,2,0
71887,Annie Hayes,Glenda Pannell,0,1
71888,Stephen Hayes,Lynnsee Provence,0,2
71884,Boy Hayes,Douglas Ligon,0,3
71885,Kid Hayes,Barlow Jacobs,0,4
71886,Nicole,Natalie Canerday,1,5
71893,Paul,Tucker Prentiss,0,6
71892,Melissa,Vivian Morrison Norman,0,7
71889,Cleaman Hayes,Michael Abbott Jr.,2,8
71890,Cheryl,Coley Canpany,0,9
71894,Kevin,Wyatt Ashton Prentiss,0,10
71891,Carter,Cole Hendrixson,0,11
71895,John Hayes,David Rhodes,0,12
71896,Mark Hayes,Travis Smith,0,13
71897,Shampoo,G. Alan Wilkins,0,14
68307,White,Luke Mably,2,0
105235,Dark,Adar Beck,1,1
105236,Guard,Chris Carey,2,2
97576,Chinese Girl,Gemma Chan,1,3
17337,Blonde,Nathalie Cox,1,4
105237,Deaf,John Lloyd Fillingham,2,5
105238,Black,Chukwudi Iwuji,0,6
92730,Brunette,Pollyanna McIntosh,1,7
16756,Brown,Jimi Mistry,2,8
5414,Invigilator,Colin Salmon,2,9
180609,Tucker,Terumi Matthews,1,0
559290,Drew,Nicole Zaray,0,1
41052,Ofelia,Belinda Becker,0,2
58528,Isaac,James Urbaniak,2,3
559291,J.L.,Thomas Pasley,0,4
164149,Gorge,Samantha Buck,1,5
559292,Dental Assistant of Death,Julie Anderson,0,6
559293,Girl in Window,Amanda Vogel,0,7
68425,Dex,Leo Marks,2,8
559294,Cop,Justin X. McAvoy,0,9
559295,Rachel the Bartender,Amanda Cole,0,10
559296,'This Guy' in Bar,Tom Vought,0,11
171838,Drew's Mother,Alana Jerins,0,12
559297,Little Drew,Rebeka Milkis,0,13
1004403,Zachary,Chris Chatman,2,0
92060,Savannah,Candise Lakota,1,1
102806,Aundrea,Krystle Connor,0,2
1004404,Miles,Robert Acinapura,0,3
1157360,Margaret,Amy Ganser,0,4
1157361,Anita,Millena Gay,0,5
115406,Charlie,Dustin Fitzsimons,2,6
1157362,Trevor,Cliff Tan,0,7
87597,Pastor Joe,Mark Hengst,2,8
1157363,Aunt Janet,Rae Silva,0,9
1157364,Mrs. Howell,Kesha Ealy,0,10
1157365,Jake,Shane Carther Thomas,0,11
1040120,Mrs. Stewart,Debra Lynn Hull,0,12
1157366,Dad - Robert Ryan,Justin Spanko,0,13
1157367,Mr. Crane,Daniel J. Roberts,0,14
21246,,Corbin Bernsen,2,0
40046,,Frank Gallacher,2,1
135553,,Lloyd Warner,0,2
135554,,Audrey Lynn Tennent,0,3
65802,John,Chris Kelly,2,0
92744,Liev,Jessica Duffy,1,1
92745,Emma,Quinn Hunchar,0,2
92746,Jacob,Jeremy Make,0,3
92747,Allel,Jennifer Batter,0,4
92748,Gabe,Eme Ikwuakor,2,5
92749,Sarah,Shelby Malone,0,6
92750,Ron,Steve Sealy,0,7
92751,Shelly,Shannan Steele,0,8
92752,The Collector,Steven Brown,0,9
92753,Sadie,Shauna Earp,0,10
92754,The Key Master Incubus,Marty Lindsey,0,11
582851,Julia,Sophie Bolen,1,0
582852,Patti Cooper,Madeline Vail ,0,1
155018,Scott Cooper,Colby French,2,2
75343,Betsy Ross,Florence Henderson,1,4
582856,Hank Vanee,Charles Beale ,0,5
582857,Johnny,Andrew Twifford ,0,6
582858,Uncle Chip,Michael J. Blashill ,0,7
582859,Diane,Kimberly Harsch ,0,8
582860,Pamela,Michele Messmer ,0,9
1606252,Billy Cooper,Derek Brandon,2,10
825,Jess Tyler,Stacy Keach,2,0
21992,Kady Tyler,Pia Zadora,1,1
40,Judge Rauch,Orson Welles,2,2
112884,Mr. Gillespie,Ed McMahon,2,3
13997,Mrs. Helen Gillespie,June Lockhart,1,4
89043,Belle Morgan,Lois Nettleton,1,5
41218,Wash Gillespie,Edward Albert,2,6
18643,Moke Blue,James Franciscus,2,7
38761,Rev. Rivers,Stuart Whitman,2,8
212938,The Hunter,Brit Morgan,1,2
48312,The Hunter,Noah Segan,2,3
558923,Kathy,Jordan Trovillion,0,1
21721,Luke,Dean Cain,2,2
1390485,Kim,Sherryl Despres,0,3
1390486,Miss Tara,Dana Blackstone,0,4
1390487,Miss Katy,Annelyse Ahmad,0,5
1738402,Josh / Bull Rider,Joshua Ray Bell,0,6
1452209,Mr. C,Carl Harry Carlson,0,7
1098567,Miss Jessica,Kristin Mellian,0,8
1758179,Miss Linda,Sharron Nelson,0,9
88506,Cheese (bull rider),Joel Paul Reisig,0,10
1758178,Stacy,Kristen Ryda,0,11
1758180,Lisa,Rachel Sowers,0,12
1586942,Leslie,Leslie Valentino,0,13
1231548,Herself - Lead,Katie Cleary,0,1
2055,Himself - Animal Advocate,Robert Davi,2,2
62042,Herself - Animal Advocate,Carole Davis,1,3
389,Herself - Animal Advocate,Alison Eastwood,1,4
6929,Herself - Animal Advocate,Tippi Hedren,1,5
55422,Herself - Animal Advocate,Elaine Hendrix,0,6
1460401,Herself - Animal Advocate,Andrea C. Kelley,0,7
1460402,Herself - Animal Advocate,Carly Lyn,0,8
65344,Himself - Animal Advocate,Esai Morales,2,9
110920,Himself - Animal Advocate,Richard O'Barry,0,10
168828,Herself - Animal Advocate,Kristen Renton,1,11
82622,Herself - Animal Advocate,Charlotte Ross,1,12
15424,Himself - Animal Advocate,Michael Vartan,2,13
82943,Herself - Animal Advocate,Jill Wagner,1,14
98045,James Apperson,John Gilbert,2,0
29973,Melisande,Renée Adorée,1,1
29536,Mr. Apperson,Hobart Bosworth,2,2
29974,Mrs. Apperson,Claire McDowell,1,3
29975,Justyn Reed,Claire Adams,1,4
29976,Harry,Robert Ober,0,5
29977,Bull,Tom O'Brien,2,6
29978,Slim,Karl Dane,2,7
29979,Miss Apperson,Kathleen Key,1,8
29980,Melisande's mother,Rosita Marstini,0,9
29981,Justine Devereux,Julanne Johnston,1,10
5695,Seymour,Sid Haig,2,1
18262,Bob,Richard Riehle,2,2
1396420,Pike,Mel England,0,3
1222726,Ernest,Jacob Zachar,2,4
116531,Tavis / Flop,Travis Betz,0,5
147,Jerry,Michael Madsen,2,0
1155991,Varnie,Iman Crosson,0,1
70874,Milutin,Lazar Ristovski,2,2
2524,Michael Peterson (Charles Bronson),Tom Hardy,2,0
23776,Paul Daniels,Matt King,2,1
19775,Phil,James Lance,2,2
125718,Irene,Kelly Adams,1,3
1117431,Julie,Katy Barker,0,4
190405,Charlie's Mum,Amanda Burton,1,5
476761,Charlie's Dad,Andrew Forbes,0,6
1117432,Webber,Jon House,0,7
1105701,Alison,Juliet Oldfield,0,8
106385,Andy Love / Friendly Screw,Mark Powley,0,10
79648,Uncle Jack,Hugh Ross,2,11
1117433,Workshop Supervisor,Andrew St. John,0,12
143181,John White,Joe Tucker,2,13
1264495,Jewellery Shop Assistant 1,Tracy Wiles,0,14
1117430,Hysterical Screw,Luing Andrews,0,15
8547,Prison Governor,Jonny Phillips,2,16
172994,Chinaman Dan,Peter Shinkoda,2,1
78408,Prince Zain Mohammed,Merik Tadros,0,2
113781,Southern Bill,Peter Sherayko,2,3
210756,Waylin Smith,Miles Szanto,0,4
1070744,Railroad Man,Jonathan Erickson Eisley,0,5
1367253,Two-face Tilly,Jen Kuhn,1,6
1562427,Cowboy,Ardeshir Radpour,0,7
168530,Anton Stice,Claude Duhamel,2,8
587571,Harvard Gold,James Anthony Cotton,0,9
1237623,Homesteader,Stig Eldred,0,10
162014,Outlaw,Buddy Daniels,2,11
1111711,Himself,Donald Austin,0,0
1111712,Himself,"Brendan ""Doogie"" Milewski",0,1
1111713,Himself,Dave Parnell,0,2
5346,Charlie,Dan Futterman,2,0
35598,Steve,Matt Keeslar,0,1
21532,Dean,Samuel Ball,2,2
38524,Bill,Lothaire Bluteau,2,3
10697,Brett,Alan Cumming,2,4
52419,Matt,Josh Hamilton,2,5
1573675,Sam,James Simon,0,6
17198,Deedee,Megan Dodds,1,7
106435,Ron,Gabriel Olds,2,8
23378,Clara - The Married Woman,Barbara Sukowa,1,9
11517,Don,Gerry Bamman,2,10
111680,Judy - The Photo Lady,Pamela Shaw,1,11
182600,Efraim - The Window Couple,Christopher Bradley,2,12
81443,Stewardess Samantha,Christina Hart,1,0
558560,Colin Winthrop,Ronald South,0,1
558561,Captain Brad Masters,William Condos,0,2
558562,Jo Peters,Anita de Moulin,0,3
558563,Tina,Paula Erikson,0,4
558564,Cathy,Kathy Ferrick,0,5
558565,Wendy,Janet Wass,0,6
558566,Horney Annie,Donna Stanley,0,7
558567,Cappy,Jerry Litvinoff,0,8
558568,Karin,Patricia Fein,0,9
558569,Cindy,Beth Shields,0,10
101966,Ursella,Monica Gayle,0,11
558570,Charles,Robert Keller,0,12
558571,Soldier,Andy Roth,0,13
558572,Pilot,John Barcado,0,14
118861,Professor Tom Nesbitt,Paul Hubschmid,2,0
93944,Lee Hunter,Paula Raymond,1,1
30228,Professor Thurgood Elson,Cecil Kellaway,2,2
103069,Col. Jack Evans,Kenneth Tobey,2,3
118022,Capt. Phil Jackson,Donald Woods,2,4
4078,Corp. Stone,Lee Van Cleef,2,5
10162,Sgt. Loomis,Steve Brodie,2,6
112722,George Ritchie,Ross Elliott,2,7
975692,Jacob Bowman,Jack Pennick,0,8
30300,Sgt. Willistead,Ray Hyke,2,9
100337,Miss Ryan,Paula Hill,0,10
51230,ER Doctor,Michael Fox,2,11
1193327,First Radar Man,Alvin Greenman,0,12
30115,Dr. Morton,Frank Ferguson,2,13
69811,Dr. Ingersoll,King Donovan,2,14
40185,Charlie - Radar Man,James Best,2,15
100582,Maj. Evans,Roy Engel,0,16
121323,Ballet-Goer,Bess Flowers,1,17
58401,Jessie Rockatansky,Joanne Samuel,1,1
26060,Toecutter,Hugh Keays-Byrne,2,2
45211,"Jim Goose, Main Force Patrol Officer",Steve Bisley,2,3
1125220,Johnny the Boy,Tim Burns,0,4
94809,Fifi,Roger Ward,2,5
1125222,Nurse,Lisa Aldenhoven,0,6
1125223,Mudguts,David Bracks,0,7
1125224,Clunk,Bertrand Cadart,0,8
172747,Underground Mechanic,David Cameron,2,9
1125225,Singer,Robina Chaffey,0,10
252659,Sarse,Stephen Clark,0,11
1466390,Toddler,Mathew Constantine,0,12
1354808,Ziggy,Jerry Day,0,13
1230289,Station Master,Reg Evans,0,14
91491,Diabando,Howard Eynon,0,15
187073,Benno,Max Fairchild,0,16
1466392,Grinner,John Farndale,0,17
15277,Mike Peters.,Jon Favreau,2,0
4937,Trent Walker.,Vince Vaughn,2,1
17402,Rob,Ron Livingston,2,2
64715,Sue,Patrick Van Horn,2,3
110141,Charles,Alex Désert,0,4
69122,Lorraine,Heather Graham,1,5
171233,Christy,Deena Martin,1,6
177114,Lisa,Katherine Kendall,1,7
35980,Nikki,Brooke Langton,1,8
41690,Girl with Cigar,Blake Lindsley,1,9
171975,Vegas Dealer,Kevin James Kelly,0,10
263618,Vegas Waitress,Stephanie Ittleson,1,11
59024,$100 Gambler,Vernon Vaughn,0,12
567597,$5 Winner,Joan Favreau,0,13
62787,Skully,Rio Hackford,0,14
1281452,Girl at Party,Jan Dykstra,0,15
121757,Peek-a-boo Girl,Maddie Corman,1,16
1281453,Dresden Lounge Act,Marty & Elayne,0,17
182307,Derby Band,Big Bad Voodoo Daddy,0,18
1281454,$100 Gambler,Sheri Rosenblum,0,19
1281455,$100 Gambler,Stasea Rosenblum,0,20
111680,$5 Gambler,Pamela Shaw,1,21
1281456,Pit Boss,Tom Alley,0,22
1281457,Lounge Lizard,Reverend Phil Dixon,0,23
1281458,Bartender,Ashley M. Rogers,0,24
1281459,Skully's Crew / Derby Dancer,Jay Diola,0,25
1281460,Skully's Crew,Nicholas Gagliarducci,0,26
1134050,Skully's Crew,David Gould,2,27
209512,Skully's Crew,Bill Phillips,2,28
1281461,Pink Dot Guy,Mansur Hamud,0,29
183439,Party Mystery Guy,Ahmed Ahmed,2,30
1281462,Derby Lady,Eufemia Plimpton,0,31
1281463,Derby Lady,Melinda Starr,0,32
952336,Dresden Lady,Samantha Lemole,1,33
1281464,Dresden Lady,Jessica Buchman,0,34
1281465,Diner Waitress,Caroline O'Meara,0,35
974423,Derby Doorman,Gary Auerbach,2,36
1115476,Derby Doorman,Brad Halvorson,2,37
1281466,Diner Patron,Christopher R. Joyce,0,38
1281467,Diner Patron,Edward Rissien,0,39
1281468,Diner Patron,Jenna Rissien,0,40
181034,Diner Patron,Mark Smith,0,41
1281469,Derby Dancer,John Abrham,0,42
1281470,Derby Dancer,Rachel Gallaghan,0,43
1281471,Derby Dancer,Lisa Guerriero,0,44
169008,Derby Dancer,Thomas Hall,2,45
1281472,Derby Dancer,Damiana Kamishin,0,46
1281473,Derby Dancer,Curtis Lindersmith,0,47
1281474,Derby Dancer,Jennifer Lucero,0,48
1281475,Derby Dancer,Pinki Marsolek,0,49
1281476,Derby Dancer,Rhonda Martin,0,50
1281477,Derby Dancer,Martina Migenes,0,51
1281478,Derby Dancer,Paul Mojica,0,52
1281479,Derby Dancer,Sam Mollo,0,53
1281480,Derby Dancer,Jacob Morris,0,54
1281481,Derby Dancer,Michael Scott,0,55
1281482,Derby Dancer,Bernard Serrano,0,56
1281483,Derby Dancer,Rosalind Smith,0,57
1281484,Derby Dancer,Molly Stern,0,58
1281485,Derby Dancer,Johnny Walker,0,59
1281486,Derby Dancer,Lisa Wolstein,0,60
190,Joe,Clint Eastwood,2,0
16309,Marisol,Marianne Koch,1,1
14276,Ramón Rojo,Gian Maria Volonté,0,2
16310,John Baxter,Wolfgang Lukschy,2,3
16311,Silvanito,José Calvo,2,4
16312,Esteban Rojo,Sieghardt Rupp,2,5
16313,Don Miguel Rojo,Antonio Prieto,2,6
16314,Consuelo Baxter,Margarita Lozano,1,7
16316,Julián,Daniel Martín,0,8
16317,Antonio Baxter,Bruno Carotenuto,0,9
4661,Rubio,Benito Stefanelli,0,10
16318,Chico,Mario Brega,2,11
14279,"Piripero, der Sargtischler",Josef Egger,0,12
72888,Baxter Gang Member,Frank Braña,2,13
103616,Lady Lou,Mae West,0,0
2638,Captain Cummings,Cary Grant,2,1
89107,Chick Clark,Owen Moore,2,2
29273,Serge Stanieff,Gilbert Roland,0,3
128324,Gus Jordan,Noah Beery,2,4
131813,Dan Flynn,David Landau,2,5
103490,Russian Rita,Rafaela Ottiano,0,6
120046,Spider Kane,Dewey Robinson,2,7
2777,Sally,Rochelle Hudson,1,8
99373,Chuck Connors,Tammany Young,2,9
103619,Rag Time Kelly,Fuzzy Knight,0,10
590530,Frances,Grace La Rue,0,11
95311,Doheney,Robert Homans,0,12
89101,Pearl,Louise Beavers,1,13
557887,as Bill 'Mac' McDonald,Michael Joiner,2,0
157419,Sam Wright,Michael Higgenbottom,0,1
20959,George Wright,"Louis Gossett, Jr.",2,2
557972,Dr. Vines,Cindy Hodge,1,3
35013,Brian,David Oyelowo,2,0
580240,Gina,Maya Gilbert,0,1
121566,Fraine,Sharon Lawrence,1,2
929826,Ruby,Emayatzy Corinealdi,0,3
103944,Littleton,Dondre Whitfield,2,4
41556,Derek,Omari Hardwick,2,5
81726,Ruth,Lorraine Toussaint,1,6
1066329,Bus Hustler,Andy Spencer,0,9
1478382,Rosie,Edwina Findley Dickerson,1,10
15122,Hanna,Sophie Rois,1,0
3702,Simon,Sebastian Schipper,0,1
6086,Adam,Devid Striesow,2,2
147632,Lotte,Annedore Kleist,1,3
28422,Dirk,Alexander Hörbe,2,4
25432,Petra,Winnie Böwe,0,5
8200,Dr. Wissmer,Hans-Uwe Bauer,2,6
147634,Boninger,Peter Benedict,2,7
147635,Schauspielerin im Theaterstück,Georgette Dee,0,8
147636,Sven,Cedric Eich,0,9
39851,Dr. Hubert Zimmer,Christopher Karl Hemeyer,0,10
147637,Taxifahrer,Hans Hohlbein,2,11
147638,Katrin,Senta Dorothea Kirschner,1,12
147639,Redakteur,Thomas Kornmann,0,13
42445,Udo,Gotthard Lange,2,14
16811,Gast,Alexander Scheer,2,15
147640,Simons Tante,Gundi Anna Schick,0,16
41276,Nick,Karl Alexander Seidel,2,17
147641,London Bus Passenger,Mick Slaney,0,18
71589,Jens,Hannes Wegener,2,19
147642,Alexander,Alexander Yassin,0,20
147643,Cousine von Simon,Martina Ysker,1,21
147644,Trauungsbeamter,Michael Dorn,0,22
10255,Hildegard,Angela Winkler,1,23
45734,Simone,Christina Große,0,24
203677,Seymour Polatkin,Evan Adams,0,1
163070,Agnes Roth,Michelle St. John,0,2
1494890,Aristotle Joseph,Gene Tagaban,0,3
1494891,Mouse,Swil Kanim,0,4
1494892,The Interviewer,Rebecca Carroll,0,5
162945,Teresa,Cynthia Geary,1,6
67524,Mr. Williams,Leo Rossi,2,7
67524,Steven,Leo Rossi,2,8
1494893,Junior One,Arthur Tulee,0,9
1494894,Junior Two,Jim Boyd,2,10
1431582,White Motorist,Ron Otis,0,11
92121,Tavern Father,William Joseph Elk III,0,12
151019,Samantha Harrison,Samantha Dark,0,0
151021,Marylin,Heather Magee,0,2
151022,Kurt,Richard Glover,2,3
1213535,Julian,R. Brandon Johnson,0,4
50583,Mickey Wagner,Adam Rifkin,2,1
1575982,Katherine Warwick,Kelley Menighan Hensley,0,3
131739,Jenna,Kendra Sue Waldman,1,4
1385976,Dennis Warwick,Scott Anderson,0,5
144301,Tilda,Shannon Beckner,1,0
18041,Ray,Oded Fehr,2,1
21298,Bobby,Ryan Kennedy,2,2
43933,Gordy,Adrien Dorval,2,3
555977,Teenager,Duncan Fisher,2,4
67712,Al,Josh Strait,0,5
67713,Teenager,Kent Nolan,0,6
453588,Maria,Melanie Papalia,1,7
45396,Matt,Ross Partridge,2,0
45398,Chad,Steve Zissis,2,1
45400,Michelle,Greta Gerwig,1,2
45404,Catherine,Elise Muller,1,3
1287657,Jett Garner,Jett Garner,0,4
1287658,Festival Director,Jennifer Lafleur,1,5
1287659,Pickup truck driver,Darrell Bryant,0,6
1741922,'We Are Naked' Girlfriend,Cass Naumann,1,7
1741925,Bouncer,Anthony Cristo,0,8
1741927,Name Checker,Jen Tracy,1,9
1741930,Festival Goer,Heather Hall,1,10
558860,Festival Goer,David Zellner,2,11
1282173,Festival Audience Member,Dan Eggleston,0,12
1741931,Girl in the Front Row,Stephanie Huettner,1,13
1741932,Festival Audience Member,Amy Quick Parrish,1,14
1155593,Film Festival Attendee,Vincent James Prendergast,0,15
1686665,James Erikson,Armin Habibovich,0,1
1686668,Felicia,Victoria Lachelle,0,2
1686666,Carl Colson,Livingston Oden,0,3
1686667,Dick Hancock,Taylor Scott Olson,0,4
47155,"Inger, Mikkel's Wife (uncredited)",Birgitte Federspiel,1,3
142906,Johannes Borgen (uncredited),Preben Lerdorff Rye,2,8
142930,Morten Borgen (uncredited),Henrik Malberg,2,9
578953,,Emil Hass Christensen,2,15
578958,,Ejner Federspiel,2,16
77775,Woman,Marianna Palka,1,0
50095,Man,Jason Ritter,2,1
59297,Eric,Eric Edelstein,2,2
41089,Simon,Martin Starr,2,3
4451,Derek,Mark Webber,2,4
74036,Dad,Tom Arnold,2,5
77788,Restaurant Patron,Amanda Barnett,0,6
77789,Elle,Amberlee Colson,0,7
1466,Charlie,Charles Durning,2,8
38888,Kissing Man,Seth Gabel,2,9
18997,Kissing Woman,Bryce Dallas Howard,1,10
66525,Jose,Jesse Garcia,2,11
77777,Coffee Shop Patron,Jeremy Glazer,2,12
77790,Jared,Josh Holt,0,13
77791,Receptionist,Dana LaRue,0,14
77792,Marge,Marge Morgan,0,15
77793,Skate Clerk,Hunter Stiebel,0,16
77794,Elisabeth,Elisabeth Waterston,0,17
77795,Katherine,Katherine Waterston,1,18
56112,John Oldman,David Lee Smith,2,0
19384,Dan,Tony Todd,2,1
21722,Harry,John Billingsley,2,2
76463,Edith,Ellen Crawford,1,3
76464,Sandy,Annika Peterson,1,4
41504,Linda Murphy,Alexis Thorpe,1,5
45415,Art,William Katt,2,6
18262,Dr. Will Gruber,Richard Riehle,2,7
1321554,Moving Man #1,Steven Littles,0,8
1321555,Moving Man #2,Chase Sprague,0,9
104668,Officer,Robbie Bryan,0,10
12021,Grandmary Edwards,Mia Farrow,0,0
1285,Samantha,AnnaSophia Robb,1,1
94195,Jenny O'Malley,Olivia Ballantyne,1,2
94196,Nellie O'Malley,Kelsey Lewis,0,3
65762,Uncle Gard,Jordan Bridges,2,4
54679,Aunt Cornelia,Rebecca Mader,1,5
132712,Factory Boy,Keir Gilchrist,2,7
96309,Singer,Chase Masterson,1,0
52420,Dudas,John Newton,2,1
1187217,Hoyle,Kipleigh Brown,0,2
157021,Trench Coat Man,Mik Scriba,2,3
144234,Lab Assistant,Nathan Mobley,0,4
1187218,Psychiatrist,Warren Davis,0,5
146565,Student,Megan Henning,1,6
1187222,Nurse,Jennifer Slimko,0,7
24343,Dead Man,Peter Mayhew,2,8
3202,Cloris McDermott,Edie McClurg,1,1
1514635,Theresa McDermott,C. Fraser Press,0,2
44682,Roy McDermott,Richard Poe,2,3
164323,Jerry Nerwitz,Robert Turano,2,4
1224221,Seth Nerwitz,Matthew Gumley,0,5
1514636,Maggie McDermott,Schuyler Press,0,6
1514637,Tuesday McDermott,Maeve Press,0,7
1514638,Penelope McDermott,Amaya Press,0,8
11902,Helen,Robin Bartlett,1,2
1121635,Helen,Rebecca Dayan,1,3
106321,Alex,Will Janowitz,0,4
163917,Roy,Julian Gamble,0,5
12134,Margaret,Sally Kirkland,1,0
171633,Kate,Victoria Clark,1,1
101781,Sgt. Calder,James Murtaugh,2,2
27176,Officer John,Karl Geary,2,3
193141,Senior Center Director,Mary Testa,1,4
27491,Judge,Elaine Bromka,1,5
87388,Ali's Father,Mohammad Amir Naji,0,0
87389,Ali,Amir Farrokh Hashemian,0,1
110696,Zahra,Bahare Seddiqi,0,2
586000,Russell,Tom Cullen,2,0
586001,Glen,Chris New,2,1
1562478,Jamie,Jonathan Race,0,2
1482847,Jill,Laura Freeman,0,3
1562479,Cathy,Loreto Murray,0,4
99358,Nola Darling,Tracy Camilla Johns,0,0
99359,Jamie Overstreet,Tommy Redmond Hicks,2,1
99360,Greer Childs,John Canada Terrell,2,2
5281,Mars Blackmon,Spike Lee,2,3
99361,Opal Gilstrap,Raye Dowell,1,4
13602,Clorinda Bradford,Joie Lee,1,5
3978,Doctor Jamison,S. Epatha Merkerson,1,6
1486158,Larisa,Ana Maria Guran,0,1
1451500,Ana,Iulia Ciochina,0,2
1486161,,Oana Rusu,0,3
1486162,,Ana Vatamanu,0,4
1486163,Florin,Florin Hritcu,0,5
15338,John Burroughs,William Mapother,2,0
222330,Rhoda Williams,Brit Marling,1,1
