id,name,job,gender,department
1532613,Philip Shanahan,First Assistant Camera,0,Camera
1535095,Dan Brown,Stunts,2,Crew
1535096,Adam Camacho,Grip,0,Camera
1535102,Shaun Sangkarat,Grip,0,Camera
1544394,Aja Frary,Stunts,1,Crew
1544395,Mark Fichera,Stunts,2,Crew
1546907,Patrick Hogan,Driver,0,Crew
1548530,Robert Wilson,Hairstylist,0,Costume & Make-Up
1549015,Ray Maxwell,Propmaker,0,Crew
1549026,Scotty Richards,Stunts Coordinator,0,Crew
1549741,Marc Scizak,Stunts,2,Crew
1550248,Joe Guzman,Rigging Grip,0,Lighting
1550400,Damiano Fusca,Set Production Assistant,0,Crew
1550725,Chris Cenatiempo,Stunts,2,Crew
1551373,Joey J. Cook III,Camera Intern,0,Camera
1552549,David Orr,Color Timer,0,Editing
1554393,Scott Burik,Stunts,0,Crew
1554915,Mike Burke,Stunts,0,Crew
1554921,Shane Geraghty,Stunts,0,Crew
1554924,Balint Pinczehelyi,Rigging Grip,0,Lighting
1554925,Kevin Rogers,Stunts,0,Crew
1554926,Shawnna Thibodeau,Stunts,0,Crew
1554931,Caroline Vexler,Stunts,0,Crew
1555027,Kevin Flynn,Rigging Grip,2,Lighting
1564997,Mark Scoon,Executive In Charge Of Production,0,Production
1566280,Nilo Otero,Assistant Director,0,Directing
1571601,David E. Hall,Post Production Supervisor,0,Crew
1622657,Mark Aaron Wagner,Stunts,2,Crew
1634437,Ed McDermott II,Stunts,0,Crew
1638257,Conor O'Sullivan,Prosthetic Supervisor,0,Costume & Make-Up
1644412,Nakul Kamte,Sound Mixer,0,Sound
1644543,Dileep Singh Rathore,Line Producer,0,Production
7,Andrew Stanton,Screenplay,2,Writing
7879,John Lasseter,Thanks,2,Crew
490,Colin Wilson,Producer,2,Production
2073,Gail Stevens,Casting,2,Production
3996,Tom Johnson,Sound Re-Recording Mixer,2,Sound
6958,Eric Zumbrunnen,Editor,2,Editing
8158,Michael Silvers,Dialogue Editor,0,Editing
8166,Juan Peralta,Sound Re-Recording Mixer,0,Sound
8412,Paul Gooch,Key Makeup Artist,0,Costume & Make-Up
12895,Ed Catmull,Thanks,0,Crew
12897,Steve Jobs,In Memory Of,2,Crew
15017,Bill Corso,Makeup Designer,2,Costume & Make-Up
15347,Michael Giacchino,Music,2,Sound
15348,Daniel Mindel,Director of Photography,0,Camera
15354,Stephen M. Davis,Music Editor,2,Sound
34513,John King,Art Direction,2,Art
18925,Scott Zuber,Art Direction,0,Art
23454,Phil Harvey,Art Direction,2,Art
28241,Tim Simonec,Orchestrator,0,Sound
29233,Veronica McAleer,Makeup Artist,0,Costume & Make-Up
15776,Edgar Rice Burroughs,Original Story,2,Writing
51557,Marcia Ross,Casting,1,Production
39624,Peter Gabriel,Thanks,2,Crew
61996,Christien Tinsley,Key Makeup Artist,0,Costume & Make-Up
64449,Holly Dorff,ADR Voice Casting,0,Production
72752,Jim Morris,Producer,0,Production
72753,Lindsey Collins,Producer,0,Production
67758,Michael Chabon,Screenplay,2,Writing
91055,Jan Foster,Unit Production Manager,0,Production
91912,John Skotchdopole,Camera Operator,0,Camera
105780,Chris Munro,Sound Mixer,2,Sound
122274,Peter Chiang,Visual Effects Supervisor,0,Visual Effects
126638,Mark Andrews,Screenplay,2,Writing
138617,Jonathan Null,Supervising Sound Editor,0,Sound
238120,Colin Jones,Casting Associate,2,Production
528783,Brittainy Roberts,Casting Associate,1,Production
967148,Jeremy Turner,Assistant Costume Designer,0,Costume & Make-Up
1034755,Lori Korngiebel,Post Production Supervisor,0,Crew
1055222,David Krentz,Storyboard Designer,0,Art
1081073,Chris Corbould,Special Effects Supervisor,0,Visual Effects
1121742,Colleen Kelsall,Assistant Costume Designer,1,Costume & Make-Up
1123360,Bob Roath,Associate Producer,0,Production
1171098,Darrell L. Wight,Set Designer,0,Art
1218986,Bryan Andrews,Storyboard Designer,0,Art
1316599,Dennis Liddiard,Makeup Artist,0,Costume & Make-Up
1319490,Kevin Haney,Makeup Artist,0,Costume & Make-Up
1334782,Josh Lusby,Assistant Art Director,0,Art
1335553,Jamie Wilkinson,Property Master,0,Art
1339450,Roger Guyett,Thanks,0,Crew
1367497,Sue Rowe,Visual Effects Supervisor,0,Visual Effects
1374469,Toby Spigel,Casting Assistant,0,Production
1378828,Michael Semanick,Sound Re-Recording Mixer,0,Sound
1388850,Peter Dorme,Assistant Art Director,0,Art
1390367,Perry Evans,Gaffer,0,Lighting
1390388,Annie Penn,Script Supervisor,0,Directing
1397837,Joseph Hodges,Art Direction,0,Art
1399467,Philippe Carr-Forster,Camera Operator,0,Camera
1399475,Christopher Prampin,Gaffer,0,Lighting
1400535,Colin Anderson,Camera Operator,0,Camera
1403388,Kim Ayers,Key Makeup Artist,0,Costume & Make-Up
1408379,Daniel Barrow,Visual Effects Producer,0,Visual Effects
1409757,Debbi Salmon,Key Makeup Artist,0,Costume & Make-Up
1411320,Paula Price,Key Makeup Artist,0,Costume & Make-Up
1412205,Frank Connor,Still Photographer,0,Camera
1414177,J.R. Grubbs,Sound Effects Editor,0,Sound
1414539,Deborah Rutherford,Makeup Artist,0,Costume & Make-Up
1414540,Don Rutherford,Makeup Artist,0,Costume & Make-Up
1415464,Malcolm Fife,Sound Effects Editor,0,Sound
1418124,Kevin Alexander,Hair Designer,0,Costume & Make-Up
1421936,Kristie Matthiae,Key Makeup Artist,0,Costume & Make-Up
1424151,Gerald Quist,Makeup Artist,0,Costume & Make-Up
1425411,Nuria Mbomio,Makeup Artist,0,Costume & Make-Up
1428901,Eamonn Butler,Animation Supervisor,0,Visual Effects
1428905,Laura Jennings,Visual Effects Editor,0,Crew
1428911,Ailbhe Lemass,Makeup Artist,0,Costume & Make-Up
1430188,Simon Finney,Camera Operator,0,Camera
1441176,Eryn Krueger Mekash,Makeup Artist,0,Costume & Make-Up
1447571,Travis Witkowski,Art Department Assistant,0,Art
1458894,Mike Mekash,Makeup Artist,0,Costume & Make-Up
1530220,Kirstin Chalmers,Makeup Artist,0,Costume & Make-Up
1532325,Kacie Seamons,Key Costumer,0,Costume & Make-Up
1536539,Deborah Taylor,Makeup Artist,0,Costume & Make-Up
1546844,Ryan Church,Visual Effects Art Director,0,Crew
1549655,Camille Henderson,Key Makeup Artist,0,Costume & Make-Up
1550851,Tom Struthers,Stunt Coordinator,0,Crew
1561994,Lavinia Waters,Art Department Coordinator,0,Art
1613336,Greg T. Moon,Makeup Artist,0,Costume & Make-Up
1640350,Richard Daldry,Production Coordinator,0,Production
1658269,Stephen Finn,Boom Operator,2,Sound
1661321,Tom Castronovo,Art Department Assistant,0,Art
1686002,Katherine McCormack,Unit Publicist,0,Crew
1697623,Steve Harding,Unit Production Manager,0,Production
1710258,Erik Jessen,Additional Editing,0,Editing
1750922,Tommy Gormley,First Assistant Director,0,Directing
1761112,Sarah Ginn,Art Department Assistant,0,Art
1775681,Ben Dixon,Second Assistant Director,0,Directing
1775682,Andrew M. Ward,Second Assistant Director,2,Directing
1775687,Stacey Newton,Art Department Coordinator,0,Art
1775688,Rachel Corbould,Art Department Assistant,0,Art
1775689,Jake Hall,Art Department Assistant,0,Art
1775690,Gemma Richards,Key Makeup Artist,0,Costume & Make-Up
1775691,Sara Riesel,Makeup Artist,0,Costume & Make-Up
1775692,Paul Boyce,Makeup Artist,0,Costume & Make-Up
1775693,Mandy Gold,Makeup Artist,0,Costume & Make-Up
1775701,Candice Banks,Hairstylist,0,Costume & Make-Up
1775702,Gary Machin,Hairstylist,0,Costume & Make-Up
1775704,Noel Espinosa,Boom Operator,0,Sound
1775707,Meredith Humbracht,Production Coordinator,0,Production
1775718,Gary Hymns,Key Grip,0,Camera
1775721,Thomas Gibson,Key Grip,0,Camera
1775723,Danton Burroughs,Thanks,0,Crew
1813644,Karin Silvestri,Stunts,1,Crew
6410,Francine Maisler,Casting,1,Production
10570,Joseph M. Caracciolo Jr.,Executive Producer,0,Production
7623,Sam Raimi,Screenplay,2,Writing
7624,Stan Lee,Author,2,Writing
7625,Steve Ditko,Author,2,Writing
7712,Bob Murawski,Editor,2,Editing
7627,Laura Ziskin,Producer,1,Production
7626,Avi Arad,Producer,2,Production
11411,Neil Spisak,Production Design,2,Art
11386,James Acheson,Costume Design,2,Costume & Make-Up
7630,Alvin Sargent,Screenplay,2,Writing
10850,Kevin Feige,Executive Producer,2,Production
9341,Bill Pope,Director of Photography,0,Camera
7628,Grant Curtis,Producer,0,Production
7629,Ivan Raimi,Screenplay,2,Writing
19155,Christopher Young,Original Music Composer,2,Sound
19156,Kathy Driscoll,Casting,1,Production
13304,J. Michael Riva,Production Design,2,Art
19157,Leslie A. Pope,Set Decoration,0,Art
19158,Katina Le Kerr,Costume Design,0,Costume & Make-Up
12770,Denis L. Stewart,Unit Production Manager,2,Production
13586,Christopher Burian-Mohr,Art Direction,0,Art
14349,David F. Klassen,Art Direction,2,Art
38939,Richard Baratta,Production Manager,0,Production
66689,Dawn Swiderski,Art Direction,1,Art
963355,Suzan Wexler,Art Direction,1,Art
1172443,Merrick Morton,Still Photographer,0,Camera
1227450,Katie Taylor,Casting Assistant,1,Production
1339433,Noelle Green,Production Coordinator,0,Production
1339436,Kevin Cross,Set Designer,0,Art
1339468,Trudy Ramirez,Script Supervisor,1,Directing
1357047,Aric Cheng,Set Designer,0,Art
1360094,Noelle King,Set Designer,1,Art
1377133,Merie Weismiller Wallace,Still Photographer,0,Camera
1378224,Barbara Mesney,Set Designer,1,Art
1386908,Jeff Markwith,Set Designer,0,Art
1392895,Andrea Dopaso,Set Designer,1,Art
1393226,V.W. Scheich,Production Coordinator,0,Production
1400065,Patte Strong-Lord,Set Designer,1,Art
1451676,Earl A. Hibbert,Visual Effects Editor,0,Crew
1533708,David J. Grant,Production Supervisor,0,Production
1553559,John DeSimone,Production Coordinator,0,Production
1614178,Brett Phillips,Set Designer,0,Art
1648111,Andrew Saxe,Location Manager,2,Production
1684384,John Fedynich,Location Manager,0,Production
1735078,Will F. Moore,Casting Assistant,0,Production
1735079,Lavelle Brown,Casting Assistant,0,Production
1781374,Merry Alderman,Casting Assistant,1,Production
1781376,Neal Naito,Casting Assistant,0,Production
1781378,Jeffrey Gafner,Casting Associate,0,Production
1781379,Ellen Gessert,Location Scout,1,Art
1781381,Heebok Lee,Title Designer,0,Art
1781382,Greg Outcalt,Production Coordinator,0,Production
38748,Jacob Grimm,Novel,2,Writing
5448,Wilhelm Grimm,Novel,2,Writing
8020,John Kahrs,Animation Supervisor,0,Visual Effects
12072,Douglas Rogers,Production Design,0,Art
15813,Alan Menken,Original Music Composer,2,Sound
15892,Dan Fogelman,Screenplay,2,Writing
56612,Roy Conli,Producer,0,Production
61414,Mark Kennedy,Story,0,Writing
61422,Dan Cooper,Co-Art Director,0,Art
61958,Tim Mertens,Editor,2,Editing
65644,Kevin Kliesch,Original Music Composer,2,Sound
76595,Byron Howard,Director,2,Directing
83091,Dean A. Zupancic,Sound Re-Recording Mixer,2,Sound
112609,David E. Fluhr,Sound Re-Recording Mixer,0,Sound
121830,Nathan Greno,Director,2,Directing
137198,Jamie Sparer Roberts,Casting,0,Production
139474,Glen Keane,Executive Producer,0,Production
928608,Brent W. Hall,Post Production Supervisor,0,Crew
953331,Chris Montan,Executive Music Producer,0,Crew
1017262,Glenn Slater,Songs,0,Sound
1123657,Lino DiSalvo,Supervising Animator,0,Crew
1210381,Steve Goldberg,Visual Effects Supervisor,0,Visual Effects
1281387,Clay Kaytis,Animation Supervisor,0,Visual Effects
1291315,Tom MacDougall,Music Supervisor,0,Sound
1367494,Ai-Ling Lee,Sound Editor,1,Sound
1368856,Laurent Ben-Mimoun,Visual Development,0,Visual Effects
1381896,Tim Pauer,Production Supervisor,0,Production
1408301,Jason W. Jennings,Sound Editor,0,Sound
1424167,Cameron Frankley,Sound Designer,2,Sound
1443211,Aimee Scribner,Associate Producer,0,Production
1447400,James Finn,Visual Development,2,Visual Effects
1447483,Rick Moore,Layout,0,Directing
1447497,Merrick Rustia,Layout,0,Directing
1447499,Bill Schwab,Characters,0,Writing
1451279,Doug Walker,Layout,0,Directing
1461361,Lorelay Bove,Visual Development,0,Visual Effects
1461363,Brian Kesinger,Layout,0,Directing
1461364,Shiyoon Kim,Characters,0,Writing
1461397,Daniel Hu,Layout,0,Directing
1461399,Lisa Keene,Visual Development,0,Visual Effects
1464355,Bérénice Robinson,Executive In Charge Of Post Production,0,Production
1464361,Jennifer Christine Vera,Production Supervisor,0,Production
1470064,Josh Staub,Lighting Supervisor,0,Lighting
1552863,David Goetz,Art Direction,2,Art
1552865,Kent Melton,Visual Development,0,Visual Effects
1554457,Doeri Welch Greiner,Production Manager,0,Production
1578645,John Murrah,Layout,0,Directing
1615775,Scott Beattie,Layout,2,Directing
1615776,Mark Hammel,Technical Supervisor,2,Crew
1615777,Richard E. Lehmann,Lighting Supervisor,2,Lighting
1615778,Robert L. Miles,Lighting Supervisor,2,Lighting
1615779,Brian Leach,Lighting Supervisor,2,Lighting
1615780,Alessandro Jacomini,Lighting Supervisor,0,Lighting
1615781,Ernest J. Petti,Lighting Supervisor,2,Lighting
1615782,Chris Springfield,Lighting Supervisor,0,Lighting
1615783,Jin Kim,Characters,0,Writing
1615784,Lauren Airriess,Visual Development,1,Visual Effects
1615785,Justin Cram,Visual Development,2,Visual Effects
1615786,Gustaf Aspegren,Visual Development,2,Visual Effects
1615787,Claire Keane,Visual Development,1,Visual Effects
1615788,Craig Mullins,Visual Development,0,Visual Effects
1615789,Scott Watanabe,Visual Development,2,Visual Effects
1615790,Victoria Ying,Visual Development,0,Visual Effects
1615791,Cory Rocco Florimonte,Layout,0,Directing
1615792,Allen Blaisdell,Layout,2,Directing
1615793,Rob Dressel,Layout,2,Directing
1615794,Todd Allen Erickson,Layout,0,Directing
1615795,Terry Moews,Layout,0,Directing
1615796,Christopher K. Poplin,Layout,2,Directing
1615797,Wally Schaab,Layout,2,Directing
1615799,Richard Turner,Layout,0,Directing
1615800,David Wainstain,Layout,0,Directing
1615802,Brent Burley,Software Engineer,2,Crew
1615803,Brendan Duncan,Software Engineer,2,Crew
1763017,Mark Mitchell,Supervising Animator,0,Crew
531,Danny Elfman,Original Music Composer,2,Sound
7232,Sarah Finn,Casting,1,Production
6041,Brian Tyler,Original Music Composer,2,Sound
8410,Richard Roberts,Set Decoration,2,Art
8703,Patricia Whitcher,Executive Producer,1,Production
12891,Joss Whedon,Director,2,Directing
13009,Alexandra Byrne,Costume Design,1,Costume & Make-Up
35176,Jeffrey Ford,Editor,2,Editing
22161,Ben Davis,Director of Photography,2,Camera
18866,Jack Kirby,Characters,2,Writing
15277,Jon Favreau,Executive Producer,2,Production
32349,Charles Wood,Production Design,2,Art
57027,Louis D'Esposito,Executive Producer,2,Production
113672,Alan Fine,Executive Producer,2,Production
113674,Victoria Alonso,Executive Producer,0,Production
113675,Jeremy Latcham,Executive Producer,0,Production
983309,Mike Stallion,Art Direction,2,Art
1018073,Reg Poerscout-Edgerton,Casting,0,Production
1018965,Lisa Lassek,Editor,0,Editing
1051971,Nicholas Simon,Line Producer,2,Production
1104780,Ray Chan,Supervising Art Director,0,Art
1117747,Mitchell Bell,Co-Producer,2,Production
1149583,BJ McDonnell,Steadicam Operator,0,Camera
1235786,David Acord,Sound Designer,0,Sound
1322147,Dan Grace,Costume Supervisor,0,Costume & Make-Up
1326451,Thomas Brown,Art Direction,0,Art
1326458,Jordan Crockett,Art Direction,0,Art
1326460,Mark Swain,Art Direction,0,Art
1327030,Lora Hirschberg,Sound Re-Recording Mixer,0,Sound
1334420,Phil Sims,Art Direction,0,Art
1338477,Sheona Mitchley,Set Decoration,0,Art
1339446,Frank E. Eulner,Supervising Sound Editor,0,Sound
1351240,Daniel S. Kaminsky,Associate Producer,0,Production
1380002,Jay Maidment,Still Photographer,0,Camera
1388855,Matthew Robinson,Art Direction,0,Art
1388865,David Chrastka,Sound Effects Editor,0,Sound
1388894,John Gamble,Second Unit Cinematographer,0,Crew
1388898,Sam Renton,Camera Operator,0,Camera
1394331,Neil Fingleton,Stunts,2,Crew
1400092,Jeremy Braben,Helicopter Camera,0,Camera
1403641,Mike Valentine,Underwater Camera,0,Camera
1412756,Chris O'Connell,Compositors,2,Crew
1414189,Marc Chu,Animation Supervisor,0,Visual Effects
1417983,Nadav Ehrlich,Animation Supervisor,0,Visual Effects
1424630,Mannie Ferreira,Camera Operator,0,Camera
1425978,Gary Summers,Sound Re-Recording Mixer,0,Sound
1428837,John Mahaffie,Second Unit Cinematographer,0,Crew
1428916,Mark Moriarty,Camera Operator,0,Camera
1428917,Stefan Stankowski,Camera Operator,0,Camera
1439726,Stephen Enticott,Animation Supervisor,0,Visual Effects
1447326,Jane Wu,Storyboard,0,Writing
1456696,Brian N. Bentley,Compositors,0,Crew
1456835,Anthony Rizzo,Animation,0,Visual Effects
1457635,Leonard F.W. Green,Visual Effects,0,Visual Effects
1458578,Katy Wood,ADR & Dubbing,0,Sound
1494209,Richard Roles,Helicopter Camera,2,Camera
1510429,Domenico Sica,Art Direction,0,Art
1510430,Chris 'Flimsy' Howes,Set Decoration,0,Art
1510438,Ben Vokes,Special Effects Coordinator,0,Crew
1510439,Ki S. Hwang,Camera Operator,0,Camera
1510440,Derek Walker,Camera Operator,0,Camera
1510441,Jae-Hyeok Lee,Still Photographer,0,Camera
1512798,Jamie Christopher,Associate Producer,0,Production
2423,Bruno Delbonnel,Director of Photography,0,Camera
5331,Stephanie McMillan,Set Decoration,1,Art
5491,Stuart Craig,Production Design,2,Art
10966,J.K. Rowling,Novel,1,Writing
10967,Steve Kloves,Screenplay,2,Writing
10968,David Heyman,Producer,2,Production
10710,Andrew Ackland-Snow,Supervising Art Director,2,Art
11225,Gary Tomkins,Art Direction,2,Art
11295,Fiona Weir,Casting,1,Production
11296,Alastair Bullock,Art Direction,0,Art
11343,David Yates,Director,2,Directing
11344,Nicholas Hooper,Original Music Composer,2,Sound
11345,Mark Day,Editor,2,Editing
65614,David Barron,Producer,2,Production
89320,Tim Lewis,Producer,0,Production
41289,Lionel Wigram,Executive Producer,0,Production
89383,Molly Hughes,Art Direction,0,Art
89384,Tino Schaedler,Art Direction,0,Art
89385,Hattie Storey,Art Direction,0,Art
89386,Sloane U'Ren,Art Direction,0,Art
1389548,Anna Worley,Script Supervisor,1,Directing
1393448,Jaap Buitendijk,Still Photographer,0,Camera
1408843,Kate Baird,First Assistant Editor,0,Editing
1473175,Hermione Byrt,First Assistant Editor,0,Editing
1568519,Stuart Wilson,Production Sound Mixer,0,Sound
2293,Frank Miller,Graphic Novel Illustrator,2,Crew
2953,Lora Kennedy,Casting,1,Production
3964,Patrick Tatopoulos,Production Design,2,Art
7235,Beat Frutiger,Art Direction,0,Art
5392,Michael Wilkinson,Costume Design,2,Costume & Make-Up
6051,David Brenner,Editor,2,Editing
6923,Troy Sizemore,Supervising Art Director,0,Art
13930,Bruce Moriarty,Associate Producer,2,Production
15217,Zack Snyder,Director,2,Directing
15226,Scott Hecker,Supervising Sound Editor,0,Sound
17284,Larry Fong,Director of Photography,2,Camera
17610,Kristy Carlson,Casting,0,Production
20007,Jerry Siegel,Characters,0,Writing
20008,Joe Shuster,Characters,0,Writing
112656,Victoria Down,Makeup Department Head,1,Costume & Make-Up
113051,David Grimaldi,Sound Effects Editor,2,Sound
113075,Chuck Michael,Sound Designer,2,Sound
66693,Richard Redlefsen,Makeup Artist,2,Costume & Make-Up
56827,Junkie XL,Original Music Composer,2,Sound
60665,Jo Edna Boldin,Casting,0,Production
62723,Stefan Sonnenfeld,Digital Intermediate,0,Editing
65937,Jussi Tegelman,Sound Designer,0,Sound
79242,Wesley Coller,Executive Producer,0,Production
79243,Deborah Snyder,Producer,1,Production
78135,Gregory Wilson,Co-Producer,0,Production
105643,Jay Oliva,Storyboard,2,Writing
107420,Carolyn 'Cal' Loucks,Set Decoration,0,Art
131680,Chris Terrio,Screenplay,0,Writing
158916,Michael Keller,Sound Re-Recording Mixer,2,Sound
198034,Bill Finger,Characters,0,Writing
211962,Geoff Johns,Executive Producer,2,Production
229801,Kate Biscoe,Makeup Artist,0,Costume & Make-Up
484529,Mike Piccirillo,Art Department Coordinator,0,Art
930189,Lorin Flemming,Art Direction,0,Art
1172441,Gregory S. Hooper,Art Direction,0,Art
1305602,Patricio M. Farrell,Art Direction,0,Art
1322016,Bob Morgan,Costume Supervisor,0,Costume & Make-Up
1342054,Joel Thingvall,Researcher,0,Production
1352968,Margit Pfeiffer,ADR & Dubbing,0,Sound
1367362,Rick Owens,Foley,0,Sound
1368864,Chris Jenkins,Sound Re-Recording Mixer,0,Sound
1378701,Joel Whist,Special Effects Supervisor,0,Visual Effects
1394760,Kimi Webber,Script Supervisor,0,Directing
1394767,Clay Enos,Still Photographer,0,Camera
1394974,John Clothier,Camera Operator,0,Camera
1398958,Martin November,VFX Editor,0,Visual Effects
1399068,Ian Seabrook,Underwater Camera,0,Camera
1399875,Kevin D. Hewitt,Camera Operator,0,Camera
1402004,Aura Sperling Pierce,Seamstress,0,Costume & Make-Up
1403389,Jules Holdren,Key Hair Stylist,0,Costume & Make-Up
1403415,David B. Nowell,Helicopter Camera,2,Camera
1406780,Brian Heller,Helicopter Camera,0,Camera
1408294,Shari Ratliff,Assistant Art Director,0,Art
1409270,Thomas Whiting,ADR & Dubbing,0,Sound
1413508,Bryan Hirota,VFX Supervisor,0,Visual Effects
1418382,Daniel Macarin,CG Supervisor,0,Crew
1423005,Amber Harley,Script Supervisor,1,Directing
1428208,Roger Meilink,Rigging Gaffer,0,Lighting
1428226,Jennifer Jobst,Costume Supervisor,0,Costume & Make-Up
1439088,David Wallace Allen,Visual Effects Supervisor,2,Visual Effects
1457327,Jade Mansueto,Animation Director,0,Visual Effects
1459033,Curt Kanemoto,Co-Producer,0,Production
1460748,Kate Abraham,Set Costumer,0,Costume & Make-Up
